transaction_id,account_id,customer_id,date_id,transaction_type,channel,amount,running_balance,merchant_category,status,reference_number
11421,3161,1846,20230718,Debit,Net Banking,92800.74,824495.19,Insurance,Completed,TXN0011421
11422,2192,1135,20240323,Debit,Mobile,95672.0,2783066.2,Salary,Completed,TXN0011422
11423,2664,1476,20230130,Debit,UPI,184248.75,364866.8,B2B Payment,Completed,TXN0011423
11424,2414,1295,20230906,Debit,UPI,33625.18,3795512.32,Travel,Completed,TXN0011424
11425,3072,1780,20241102,Debit,Net Banking,286721.68,3999537.37,B2B Payment,Completed,TXN0011425
11426,2896,1644,20240717,Debit,Branch,327948.52,3370999.24,EMI,Completed,TXN0011426
11427,2554,1395,20231219,Credit,UPI,64426.3,4840370.42,Insurance,Reversed,TXN0011427
11428,2664,1476,20241114,Debit,ATM,4137146.24,3103204.89,Medical,Completed,TXN0011428
11429,2352,1246,20240902,Credit,Mobile,81524.96,2763195.43,Vendor Pay,Failed,TXN0011429
11430,3103,1804,20240829,Credit,Branch,54700.76,1392008.53,EMI,Failed,TXN0011430
11431,2002,1001,20240909,Fee,UPI,3224400.59,3447662.78,Vendor Pay,Failed,TXN0011431
11432,2742,1533,20230116,Debit,Branch,39156.48,2102472.73,Cash,Completed,TXN0011432
11433,3066,1775,20240116,Debit,Branch,59837.29,1592418.63,Dividend,Completed,TXN0011433
11434,2327,1229,20241110,Credit,Mobile,58980.72,2759633.45,Utilities,Completed,TXN0011434
11435,2906,1651,20240608,Debit,Net Banking,72427.15,3080210.11,Utilities,Completed,TXN0011435
11436,3193,1870,20231030,Debit,Net Banking,77500.26,2494986.81,Utilities,Completed,TXN0011436
11437,3232,1898,20240628,Debit,ATM,24418.63,705052.2,B2B Payment,Completed,TXN0011437
11438,2433,1309,20230202,Debit,Net Banking,71089.09,1539763.24,Medical,Completed,TXN0011438
11439,2360,1253,20240906,Debit,UPI,34134.64,2293220.91,Food,Failed,TXN0011439
11440,2044,1030,20230628,Credit,UPI,4064064.46,75716.58,B2B Payment,Completed,TXN0011440
11441,2649,1464,20230902,Fee,ATM,22551.51,722850.15,Travel,Completed,TXN0011441
11442,2854,1615,20240103,Debit,ATM,84908.19,1611470.41,Maintenance,Failed,TXN0011442
11443,2206,1143,20230820,Debit,Branch,4567077.26,699967.44,Investment,Completed,TXN0011443
11444,2980,1707,20240329,Debit,Net Banking,161835.58,785714.59,Utilities,Completed,TXN0011444
11445,2041,1028,20230331,Debit,UPI,92797.31,884990.45,Shopping,Completed,TXN0011445
11446,2353,1247,20240220,Debit,ATM,47746.49,4952598.27,Salary,Completed,TXN0011446
11447,2186,1130,20230203,Fee,Branch,1686052.97,2932260.8,Maintenance,Completed,TXN0011447
11448,2760,1545,20230108,Debit,Branch,220633.69,3357450.73,Salary,Completed,TXN0011448
11449,2352,1246,20230805,Debit,ATM,49196.2,2436580.62,EMI,Completed,TXN0011449
11450,2082,1060,20230708,Credit,Mobile,226537.72,1884537.54,Utilities,Completed,TXN0011450
11451,2542,1386,20241217,Credit,UPI,74126.21,1770132.92,EMI,Completed,TXN0011451
11452,3030,1745,20240816,Fee,ATM,23077.0,1428987.7,Travel,Completed,TXN0011452
11453,3132,1824,20230520,Credit,Branch,4815628.5,3254796.94,Dividend,Completed,TXN0011453
11454,3099,1801,20231019,Debit,Mobile,44388.67,1440411.32,Cash,Completed,TXN0011454
11455,3101,1802,20240921,Debit,Mobile,19983.27,3071779.71,Shopping,Failed,TXN0011455
11456,2953,1687,20240525,Debit,Net Banking,1437421.9,1700566.68,Vendor Pay,Completed,TXN0011456
11457,2673,1483,20230310,Debit,UPI,16432.04,433616.17,Medical,Completed,TXN0011457
11458,2680,1489,20240221,Credit,UPI,48739.57,661095.09,Shopping,Completed,TXN0011458
11459,2562,1401,20241003,Credit,Net Banking,2892.02,3146368.43,Dividend,Completed,TXN0011459
11460,2301,1210,20230909,Debit,ATM,68553.56,616397.84,Vendor Pay,Completed,TXN0011460
11461,2103,1074,20240123,Credit,UPI,72185.94,3235960.53,Vendor Pay,Completed,TXN0011461
11462,2710,1510,20230327,Debit,ATM,60824.27,963633.08,Salary,Completed,TXN0011462
11463,3053,1765,20240409,Credit,ATM,293502.84,2689832.1,Medical,Completed,TXN0011463
11464,2356,1250,20230801,Debit,Net Banking,185398.21,3293869.24,Maintenance,Completed,TXN0011464
11465,2547,1390,20230510,Fee,UPI,1441530.95,517304.23,Insurance,Completed,TXN0011465
11466,3128,1821,20240227,Debit,Branch,1770650.07,1704795.23,Cash,Failed,TXN0011466
11467,2206,1143,20230407,Debit,Mobile,3369764.82,152638.97,Investment,Completed,TXN0011467
11468,2242,1168,20240207,Debit,Net Banking,233655.89,3965287.92,Cash,Completed,TXN0011468
11469,2528,1378,20230528,Credit,Mobile,31934.31,1727785.67,Travel,Failed,TXN0011469
11470,2699,1501,20241119,Debit,Net Banking,61552.71,4887161.71,B2B Payment,Completed,TXN0011470
11471,2728,1524,20240825,Debit,ATM,28228.87,4011045.7,B2B Payment,Completed,TXN0011471
11472,3169,1851,20230123,Debit,ATM,664057.77,4792910.87,EMI,Completed,TXN0011472
11473,2811,1582,20231201,Debit,Mobile,85945.45,715829.65,Insurance,Completed,TXN0011473
11474,2603,1432,20240403,Transfer,Net Banking,106075.1,4723344.36,Medical,Completed,TXN0011474
11475,2033,1023,20240821,Credit,Mobile,68639.07,1347185.14,Utilities,Completed,TXN0011475
11476,2823,1590,20231105,Debit,Mobile,452496.49,931046.25,Travel,Completed,TXN0011476
11477,2705,1506,20240717,Fee,Branch,29044.01,1725099.7,Dividend,Completed,TXN0011477
11478,2663,1475,20240118,Debit,UPI,29485.02,3277540.81,Dividend,Completed,TXN0011478
11479,2336,1236,20230406,Debit,UPI,68223.11,4734224.27,Utilities,Completed,TXN0011479
11480,2284,1198,20241022,Credit,ATM,1402160.26,4632397.61,Medical,Completed,TXN0011480
11481,2454,1325,20240209,Credit,Net Banking,1669.2,986454.68,Insurance,Completed,TXN0011481
11482,2207,1144,20230725,Debit,Branch,4943353.63,4416520.97,Food,Completed,TXN0011482
11483,3156,1842,20241123,Credit,UPI,460690.81,633374.42,Food,Completed,TXN0011483
11484,3222,1891,20230729,Fee,ATM,42574.53,2257342.94,EMI,Completed,TXN0011484
11485,3109,1809,20241208,Credit,Net Banking,1022592.4,3700590.74,Shopping,Completed,TXN0011485
11486,2548,1391,20231210,Credit,Mobile,311163.01,1430915.37,Investment,Completed,TXN0011486
11487,2852,1614,20230125,Credit,Mobile,4594411.73,1400378.75,Medical,Completed,TXN0011487
11488,2167,1117,20230530,Debit,Mobile,1539015.62,468814.98,EMI,Failed,TXN0011488
11489,2538,1384,20241030,Fee,Branch,8205.81,4494711.03,B2B Payment,Completed,TXN0011489
11490,2678,1487,20240627,Credit,Branch,1104742.07,244889.04,Maintenance,Completed,TXN0011490
11491,2825,1591,20231020,Debit,Branch,6594.49,308117.74,Cash,Completed,TXN0011491
11492,2583,1416,20240605,Debit,ATM,4184825.43,955469.97,Insurance,Completed,TXN0011492
11493,2396,1282,20240503,Debit,Mobile,35550.23,250643.46,Salary,Completed,TXN0011493
11494,2020,1013,20240217,Credit,Mobile,203087.92,2237446.03,Dividend,Completed,TXN0011494
11495,2646,1462,20230206,Debit,UPI,4201.58,4442997.7,Travel,Failed,TXN0011495
11496,2149,1106,20240912,Credit,UPI,3264606.41,1021825.46,Medical,Completed,TXN0011496
11497,2133,1096,20240110,Credit,Net Banking,223660.76,3994366.88,Investment,Completed,TXN0011497
11498,2812,1583,20240130,Debit,UPI,73716.39,2607059.99,Insurance,Completed,TXN0011498
11499,2594,1424,20240502,Transfer,Mobile,86551.33,1664864.46,Maintenance,Completed,TXN0011499
11500,2278,1195,20240101,Credit,Branch,1196721.78,2110488.09,Dividend,Completed,TXN0011500
11501,2781,1559,20230910,Debit,ATM,98745.19,2892933.68,EMI,Completed,TXN0011501
11502,2726,1522,20231017,Debit,Net Banking,66116.09,472227.47,Travel,Completed,TXN0011502
11503,2480,1344,20230310,Credit,UPI,410904.29,4645223.67,Investment,Completed,TXN0011503
11504,2859,1620,20230105,Credit,ATM,1142.78,3943676.86,Vendor Pay,Completed,TXN0011504
11505,3161,1846,20230703,Credit,Net Banking,43284.75,2801317.92,Insurance,Completed,TXN0011505
11506,2454,1325,20241015,Debit,Branch,16878.35,629783.87,Maintenance,Completed,TXN0011506
11507,2432,1308,20230420,Fee,Branch,80477.28,2336111.56,Cash,Failed,TXN0011507
11508,2012,1008,20230509,Transfer,Branch,64071.4,3827863.11,Cash,Completed,TXN0011508
11509,3014,1733,20240510,Credit,Net Banking,45860.11,3734730.49,Travel,Completed,TXN0011509
11510,3235,1900,20230524,Debit,Net Banking,65421.09,4607787.0,Cash,Completed,TXN0011510
11511,2857,1618,20230109,Debit,Branch,15069.47,241201.73,Utilities,Completed,TXN0011511
11512,2402,1286,20230718,Debit,Mobile,1003276.65,4442351.43,Salary,Completed,TXN0011512
11513,2938,1675,20241209,Credit,Net Banking,560284.77,3095598.78,Travel,Completed,TXN0011513
11514,2611,1438,20241125,Credit,Net Banking,72001.49,1824458.16,EMI,Completed,TXN0011514
11515,3086,1791,20240217,Credit,Net Banking,29951.57,3036671.03,Medical,Completed,TXN0011515
11516,2747,1537,20230719,Debit,Mobile,81351.66,3075351.33,Vendor Pay,Completed,TXN0011516
11517,3158,1844,20230522,Fee,Net Banking,68374.0,1823281.89,Travel,Completed,TXN0011517
11518,2297,1206,20230511,Credit,UPI,472100.1,1292605.26,EMI,Completed,TXN0011518
11519,2657,1470,20240106,Credit,Net Banking,67340.31,2107245.83,Travel,Completed,TXN0011519
11520,2704,1505,20230326,Transfer,Mobile,4195.62,3510792.96,Salary,Completed,TXN0011520
11521,3004,1726,20240305,Debit,UPI,3753.32,2007227.24,Maintenance,Completed,TXN0011521
11522,2307,1214,20240424,Transfer,UPI,238742.87,2781971.74,Food,Completed,TXN0011522
11523,2458,1327,20240603,Credit,ATM,1854967.5,4472260.06,EMI,Completed,TXN0011523
11524,2407,1291,20240428,Credit,Mobile,204513.87,4851525.66,Medical,Completed,TXN0011524
11525,2594,1424,20231018,Credit,ATM,81325.15,115705.78,Cash,Completed,TXN0011525
11526,2706,1507,20241104,Debit,Mobile,90201.29,2592719.93,B2B Payment,Completed,TXN0011526
11527,2478,1342,20240829,Transfer,Net Banking,3382071.69,1451201.15,Salary,Completed,TXN0011527
11528,2978,1706,20230122,Credit,Branch,61453.13,3333031.95,Investment,Completed,TXN0011528
11529,2459,1328,20240826,Debit,Mobile,28340.43,4119683.66,Dividend,Completed,TXN0011529
11530,2575,1411,20230228,Transfer,ATM,98841.02,1602020.98,Investment,Completed,TXN0011530
11531,2320,1223,20240904,Credit,ATM,81276.44,447956.41,Salary,Completed,TXN0011531
11532,2056,1039,20240622,Credit,UPI,1250501.07,2765668.72,Maintenance,Completed,TXN0011532
11533,2006,1004,20240628,Fee,ATM,272829.12,4912003.71,Cash,Completed,TXN0011533
11534,2402,1286,20231210,Credit,UPI,1524196.45,3125341.5,Salary,Completed,TXN0011534
11535,2336,1236,20230926,Credit,Net Banking,42007.33,443513.79,Travel,Completed,TXN0011535
11536,2252,1175,20240608,Credit,Branch,14462.89,686389.83,Insurance,Completed,TXN0011536
11537,2096,1069,20240808,Debit,Net Banking,89465.88,4906982.17,Travel,Completed,TXN0011537
11538,2006,1004,20230814,Debit,Branch,37441.22,1744908.8,Maintenance,Failed,TXN0011538
11539,2957,1691,20230109,Transfer,Net Banking,1019529.62,1014812.19,Dividend,Completed,TXN0011539
11540,2418,1298,20230407,Credit,Branch,378558.1,700514.17,Investment,Completed,TXN0011540
11541,2676,1486,20231231,Credit,Branch,214657.3,2429623.0,Dividend,Completed,TXN0011541
11542,2142,1101,20240505,Debit,ATM,3325190.04,2713921.39,Cash,Completed,TXN0011542
11543,2346,1242,20240711,Credit,Mobile,97920.85,3643819.88,Investment,Completed,TXN0011543
11544,3101,1802,20240415,Transfer,ATM,59416.39,921193.17,Investment,Completed,TXN0011544
11545,2734,1528,20240806,Credit,ATM,922715.21,1986013.15,Investment,Reversed,TXN0011545
11546,2465,1333,20230711,Credit,UPI,67759.84,3570914.32,EMI,Completed,TXN0011546
11547,2420,1299,20231122,Credit,Branch,85077.95,1707650.6,Dividend,Completed,TXN0011547
11548,2226,1156,20231127,Fee,Net Banking,1962891.44,125662.75,Food,Completed,TXN0011548
11549,2796,1571,20240628,Debit,Branch,92465.63,4592361.62,B2B Payment,Completed,TXN0011549
11550,2631,1452,20240201,Debit,UPI,58479.88,2858714.17,Food,Completed,TXN0011550
11551,3212,1884,20240210,Debit,Branch,53671.13,2207564.56,Insurance,Completed,TXN0011551
11552,2444,1316,20230210,Debit,Mobile,3891952.3,22809.62,EMI,Completed,TXN0011552
11553,2390,1277,20240619,Transfer,UPI,420929.92,2456885.22,Insurance,Completed,TXN0011553
11554,2070,1051,20241019,Debit,ATM,59170.23,91071.24,Shopping,Completed,TXN0011554
11555,2223,1154,20241010,Debit,UPI,39446.79,3128194.74,Dividend,Completed,TXN0011555
11556,2815,1586,20240216,Credit,UPI,722027.62,4977322.48,Utilities,Completed,TXN0011556
11557,2276,1194,20240911,Debit,Branch,63581.8,79370.78,Utilities,Failed,TXN0011557
11558,2021,1014,20241016,Debit,ATM,409945.39,3927696.32,Investment,Completed,TXN0011558
11559,2606,1434,20230923,Credit,UPI,45397.61,1196850.89,Travel,Completed,TXN0011559
11560,2415,1296,20241215,Credit,Net Banking,88470.89,3452207.39,Travel,Completed,TXN0011560
11561,2400,1284,20240205,Transfer,UPI,37064.12,2040625.73,Travel,Failed,TXN0011561
11562,2372,1262,20240125,Credit,Net Banking,3966030.56,1810073.18,B2B Payment,Completed,TXN0011562
11563,2534,1382,20230918,Debit,Branch,28428.4,3276926.61,Maintenance,Reversed,TXN0011563
11564,2942,1679,20231229,Transfer,UPI,1073270.58,3737944.1,B2B Payment,Completed,TXN0011564
11565,3106,1806,20240729,Credit,ATM,337448.22,4634218.53,Insurance,Completed,TXN0011565
11566,2615,1440,20240302,Credit,ATM,896644.34,1958793.53,B2B Payment,Completed,TXN0011566
11567,2353,1247,20230131,Transfer,Net Banking,47539.85,2623100.05,Salary,Failed,TXN0011567
11568,2866,1624,20230907,Debit,Net Banking,77259.63,3050810.03,Cash,Completed,TXN0011568
11569,2928,1665,20231104,Debit,Net Banking,99683.28,3452853.6,Food,Completed,TXN0011569
11570,2508,1365,20231109,Debit,Branch,193365.51,3603934.11,EMI,Completed,TXN0011570
11571,2389,1276,20240419,Debit,Branch,5588.09,986171.58,Utilities,Failed,TXN0011571
11572,3068,1777,20240803,Debit,Net Banking,921331.34,4573476.95,Dividend,Failed,TXN0011572
11573,3188,1865,20231004,Credit,Mobile,3368076.1,4847499.45,Salary,Completed,TXN0011573
11574,2044,1030,20240307,Debit,UPI,4964753.19,550583.48,Salary,Completed,TXN0011574
11575,2978,1706,20231104,Fee,Branch,335808.14,4797147.8,Shopping,Completed,TXN0011575
11576,2491,1352,20230308,Debit,Net Banking,59864.19,3859121.69,Insurance,Completed,TXN0011576
11577,2340,1239,20240518,Credit,Mobile,19215.03,3987638.72,Medical,Failed,TXN0011577
11578,2163,1115,20230902,Credit,UPI,106925.36,4968799.78,Utilities,Completed,TXN0011578
11579,2271,1190,20230928,Debit,Net Banking,423436.53,1902140.56,Utilities,Completed,TXN0011579
11580,2492,1353,20241209,Debit,Mobile,49843.06,2643120.03,Maintenance,Completed,TXN0011580
11581,2499,1359,20231027,Debit,Branch,1371765.92,3783238.31,Salary,Completed,TXN0011581
11582,3158,1844,20240821,Debit,Branch,8300.05,3328145.5,B2B Payment,Completed,TXN0011582
11583,2512,1367,20241201,Debit,Net Banking,70004.49,4619107.7,Investment,Completed,TXN0011583
11584,2272,1191,20240301,Credit,ATM,232285.69,1926970.95,Food,Completed,TXN0011584
11585,2123,1089,20240502,Debit,Net Banking,72054.61,3812719.93,Medical,Completed,TXN0011585
11586,2609,1436,20230414,Debit,Net Banking,3360.36,1288435.3,Shopping,Completed,TXN0011586
11587,3102,1803,20240206,Debit,UPI,62332.91,296994.62,EMI,Completed,TXN0011587
11588,2857,1618,20230904,Debit,ATM,92333.24,2988966.71,Shopping,Completed,TXN0011588
11589,2705,1506,20231115,Debit,Mobile,72249.81,4107708.74,Maintenance,Completed,TXN0011589
11590,3155,1841,20241124,Credit,Net Banking,2259494.71,3383817.16,Shopping,Failed,TXN0011590
11591,3071,1779,20231015,Credit,UPI,4606813.38,2653432.66,Salary,Completed,TXN0011591
11592,2492,1353,20241104,Debit,ATM,6189.84,1847117.39,Food,Completed,TXN0011592
11593,2429,1305,20230217,Transfer,ATM,1128305.23,3927381.06,Cash,Completed,TXN0011593
11594,2372,1262,20240427,Debit,Mobile,2263660.74,2333324.76,EMI,Completed,TXN0011594
11595,2161,1113,20231027,Credit,Mobile,63056.72,971218.44,Shopping,Completed,TXN0011595
11596,3002,1725,20241024,Debit,Net Banking,443807.56,1863188.27,Travel,Completed,TXN0011596
11597,2057,1040,20241111,Fee,Net Banking,252149.18,3391340.14,Shopping,Completed,TXN0011597
11598,2585,1418,20241130,Credit,Net Banking,310379.19,1949744.45,Travel,Failed,TXN0011598
11599,3138,1829,20240407,Debit,ATM,51168.75,4209422.68,Utilities,Completed,TXN0011599
11600,2119,1086,20240530,Credit,UPI,94697.5,490653.17,Maintenance,Completed,TXN0011600
11601,2809,1581,20231126,Debit,Net Banking,43797.37,2420747.88,Travel,Completed,TXN0011601
11602,2203,1141,20240514,Debit,Mobile,34952.58,2974689.42,EMI,Completed,TXN0011602
11603,2115,1083,20230721,Debit,Mobile,669702.24,52751.06,Utilities,Completed,TXN0011603
11604,3091,1795,20240617,Debit,Net Banking,2819262.61,172041.5,Cash,Completed,TXN0011604
11605,2446,1318,20230226,Debit,Mobile,50548.39,2263492.88,Investment,Completed,TXN0011605
11606,2927,1665,20231006,Debit,ATM,27677.68,3424535.64,Dividend,Completed,TXN0011606
11607,2429,1305,20240703,Credit,ATM,518182.54,2120396.7,Maintenance,Completed,TXN0011607
11608,2109,1078,20240716,Credit,Net Banking,17666.05,243292.46,Travel,Completed,TXN0011608
11609,2356,1250,20231015,Debit,Branch,281836.19,799255.72,Salary,Completed,TXN0011609
11610,2764,1549,20240106,Credit,ATM,254478.78,2751316.08,Cash,Completed,TXN0011610
11611,2110,1079,20240619,Debit,Net Banking,22615.23,4205639.46,Cash,Completed,TXN0011611
11612,2959,1693,20241026,Transfer,Net Banking,99040.54,3691658.49,EMI,Completed,TXN0011612
11613,3057,1768,20241025,Credit,Net Banking,1002517.52,214665.99,Vendor Pay,Completed,TXN0011613
11614,2374,1264,20230221,Fee,Branch,45946.83,2169074.33,B2B Payment,Completed,TXN0011614
11615,3225,1893,20241031,Credit,UPI,675249.96,902336.49,Dividend,Completed,TXN0011615
11616,2532,1381,20230423,Transfer,UPI,75470.75,3111456.68,Travel,Completed,TXN0011616
11617,2518,1371,20240108,Debit,Net Banking,14605.93,1977744.0,Vendor Pay,Completed,TXN0011617
11618,2168,1118,20240409,Debit,Branch,24014.57,2231290.01,Insurance,Completed,TXN0011618
11619,2977,1705,20230525,Credit,ATM,300634.07,2004559.23,Utilities,Completed,TXN0011619
11620,3078,1784,20240327,Credit,Branch,775897.8,2472599.96,Dividend,Completed,TXN0011620
11621,2779,1558,20231021,Credit,Branch,99619.17,699809.5,Insurance,Completed,TXN0011621
11622,3016,1735,20241114,Debit,Branch,30541.63,3937507.0,Investment,Completed,TXN0011622
11623,2607,1435,20230812,Debit,Branch,189655.83,2285936.93,Travel,Completed,TXN0011623
11624,2430,1306,20241003,Credit,Mobile,18964.1,2557282.12,Shopping,Completed,TXN0011624
11625,2760,1545,20230801,Transfer,Net Banking,145727.3,137038.56,B2B Payment,Completed,TXN0011625
11626,2543,1387,20240830,Credit,Net Banking,4642166.02,1083036.61,Maintenance,Completed,TXN0011626
11627,2337,1237,20230129,Debit,ATM,998521.64,3017153.6,Insurance,Completed,TXN0011627
11628,3033,1747,20241207,Credit,Mobile,2925600.37,906443.79,Utilities,Completed,TXN0011628
11629,3000,1724,20241108,Credit,Net Banking,93536.7,1917125.57,EMI,Completed,TXN0011629
11630,2092,1066,20230928,Debit,ATM,2937146.17,410698.1,Dividend,Completed,TXN0011630
11631,2731,1526,20231015,Credit,UPI,1043639.77,438438.06,Shopping,Completed,TXN0011631
11632,2834,1598,20241029,Debit,Net Banking,33799.25,2241549.75,EMI,Completed,TXN0011632
11633,3178,1857,20240813,Credit,Mobile,58372.71,2244529.68,EMI,Completed,TXN0011633
11634,2239,1166,20230420,Credit,Branch,153996.49,4268482.87,Travel,Completed,TXN0011634
11635,2598,1428,20240613,Credit,UPI,62171.2,3314885.01,Salary,Completed,TXN0011635
11636,2704,1505,20241009,Credit,Mobile,40935.04,1217026.67,Investment,Completed,TXN0011636
11637,2134,1097,20240902,Credit,Mobile,1673965.93,2243708.06,Utilities,Completed,TXN0011637
11638,3062,1772,20230416,Debit,Mobile,1237164.73,1090375.09,Maintenance,Completed,TXN0011638
11639,2125,1091,20240622,Transfer,UPI,65002.89,4435410.21,Salary,Completed,TXN0011639
11640,2247,1171,20230427,Credit,Branch,259803.72,2130665.21,Dividend,Completed,TXN0011640
11641,3120,1815,20230428,Debit,ATM,42448.37,603551.15,Food,Completed,TXN0011641
